id_transaccion,id_origen,id_destino,monto,tipo_canal,timestamp_str,timestamp,monto_acumulado_24h,conteo_transacciones_24h,monto_promedio_24h,sospecha_estructuracion
TX_3938,CLI_235,CLI_199,53290.73,CAJERO_AUTOMATICO,2026-06-25 03:07:14,2026-06-25 03:07:14,1103824.81,14,78844.63,1
TX_2372,CLI_235,CLI_63,43803.6,SPEI,2026-06-25 03:43:17,2026-06-25 03:43:17,1147628.41,15,76508.56,1
TX_3453,CLI_235,CLI_212,129246.0,EFECTIVO_VENTANILLA,2026-06-25 04:12:26,2026-06-25 04:12:26,1276874.41,16,79804.65,1
TX_4605,CLI_235,CLI_382,48586.5,EFECTIVO_VENTANILLA,2026-06-25 04:26:21,2026-06-25 04:26:21,1325460.91,17,77968.29,1
TX_11826,CLI_235,CLI_178,81759.63,EFECTIVO_VENTANILLA,2026-06-25 04:33:24,2026-06-25 04:33:24,1407220.54,18,78178.92,1
TX_12350,CLI_235,CLI_178,88533.84,EFECTIVO_VENTANILLA,2026-06-25 04:36:52,2026-06-25 04:36:52,1495754.38,19,78723.91,1
TX_1566,CLI_235,CLI_390,108015.66,EFECTIVO_VENTANILLA,2026-06-25 05:16:20,2026-06-25 05:16:20,1603770.04,20,80188.5,1
TX_9661,CLI_235,CLI_11,75665.57,EFECTIVO_VENTANILLA,2026-06-25 06:03:19,2026-06-25 06:03:19,1679435.61,21,79973.12,1
TX_4108,CLI_235,CLI_338,39158.72,CAJERO_AUTOMATICO,2026-06-25 06:07:29,2026-06-25 06:07:29,1718594.33,22,78117.92,1
TX_8983,CLI_235,CLI_83,66926.43,CAJERO_AUTOMATICO,2026-06-25 07:43:20,2026-06-25 07:43:20,1785520.76,23,77631.34,1
TX_3197,CLI_235,CLI_131,58724.26,CAJERO_AUTOMATICO,2026-06-25 08:03:06,2026-06-25 08:03:06,1844245.02,24,76843.54,1
TX_5351,CLI_235,CLI_152,85988.5,CAJERO_AUTOMATICO,2026-06-25 08:59:15,2026-06-25 08:59:15,1930233.52,25,77209.34,1
TX_7525,CLI_235,CLI_211,84508.8,EFECTIVO_VENTANILLA,2026-06-25 09:21:03,2026-06-25 09:21:03,2014742.32,26,77490.09,1
TX_11701,CLI_236,CLI_225,79484.69,SPEI,2026-06-24 10:04:57,2026-06-24 10:04:57,79484.69,1,79484.69,0
TX_12050,CLI_236,CLI_54,152370.36,EFECTIVO_VENTANILLA,2026-06-24 10:26:12,2026-06-24 10:26:12,231855.05,2,115927.53,0
TX_14131,CLI_236,CLI_398,147798.62,SPEI,2026-06-24 10:40:31,2026-06-24 10:40:31,379653.67,3,126551.22,0
TX_11056,CLI_236,CLI_6,89771.03,EFECTIVO_VENTANILLA,2026-06-24 11:05:20,2026-06-24 11:05:20,469424.7,4,117356.17,0
TX_2021,CLI_236,CLI_279,36628.45,CAJERO_AUTOMATICO,2026-06-24 11:15:24,2026-06-24 11:15:24,506053.15,5,101210.63,0
TX_8327,CLI_236,CLI_48,12645.52,EFECTIVO_VENTANILLA,2026-06-24 12:29:14,2026-06-24 12:29:14,518698.67,6,86449.78,1
TX_8140,CLI_236,CLI_27,178430.11,EFECTIVO_VENTANILLA,2026-06-24 13:16:43,2026-06-24 13:16:43,697128.78,7,99589.83,0
TX_11512,CLI_236,CLI_260,21280.7,CAJERO_AUTOMATICO,2026-06-24 14:29:10,2026-06-24 14:29:10,718409.48,8,89801.19,1
TX_14673,CLI_236,CLI_205,3195.11,CAJERO_AUTOMATICO,2026-06-24 15:27:06,2026-06-24 15:27:06,721604.59,9,80178.29,1
TX_8716,CLI_236,CLI_382,16710.73,EFECTIVO_VENTANILLA,2026-06-24 16:00:07,2026-06-24 16:00:07,738315.32,10,73831.53,1
TX_7191,CLI_236,CLI_55,122528.08,CAJERO_AUTOMATICO,2026-06-24 16:24:45,2026-06-24 16:24:45,860843.4,11,78258.49,1
TX_5810,CLI_236,CLI_168,100181.61,CAJERO_AUTOMATICO,2026-06-24 16:29:36,2026-06-24 16:29:36,961025.01,12,80085.42,1
TX_7992,CLI_236,CLI_77,152874.39,CAJERO_AUTOMATICO,2026-06-24 17:03:31,2026-06-24 17:03:31,1113899.4,13,85684.57,1
TX_12104,CLI_236,CLI_267,138303.29,CAJERO_AUTOMATICO,2026-06-24 17:26:23,2026-06-24 17:26:23,1252202.69,14,89443.05,1
TX_8076,CLI_236,CLI_384,172987.28,SPEI,2026-06-24 17:35:59,2026-06-24 17:35:59,1425189.97,15,95012.66,0
TX_2651,CLI_236,CLI_310,122169.01,EFECTIVO_VENTANILLA,2026-06-24 18:13:38,2026-06-24 18:13:38,1547358.98,16,96709.94,0
TX_8273,CLI_236,CLI_6,143077.61,CAJERO_AUTOMATICO,2026-06-24 18:37:40,2026-06-24 18:37:40,1690436.59,17,99437.45,0
TX_11681,CLI_236,CLI_309,28741.96,EFECTIVO_VENTANILLA,2026-06-24 19:50:58,2026-06-24 19:50:58,1719178.55,18,95509.92,0
TX_10107,CLI_236,CLI_396,46200.04,SPEI,2026-06-24 19:53:25,2026-06-24 19:53:25,1765378.59,19,92914.66,0
TX_5109,CLI_236,CLI_382,41737.12,CAJERO_AUTOMATICO,2026-06-24 20:04:24,2026-06-24 20:04:24,1807115.71,20,90355.79,0
TX_5313,CLI_236,CLI_331,67547.77,SPEI,2026-06-24 20:29:49,2026-06-24 20:29:49,1874663.48,21,89269.69,1
TX_11328,CLI_236,CLI_225,69657.86,SPEI,2026-06-24 20:52:26,2026-06-24 20:52:26,1944321.34,22,88378.24,1
TX_7722,CLI_236,CLI_37,162769.42,EFECTIVO_VENTANILLA,2026-06-24 21:33:58,2026-06-24 21:33:58,2107090.76,23,91612.64,0
TX_6435,CLI_236,CLI_303,9623.66,SPEI,2026-06-24 22:09:30,2026-06-24 22:09:30,2116714.42,24,88196.43,1
TX_12728,CLI_236,CLI_183,7428.42,EFECTIVO_VENTANILLA,2026-06-24 22:33:01,2026-06-24 22:33:01,2124142.84,25,84965.71,1
TX_4269,CLI_236,CLI_177,4486.95,CAJERO_AUTOMATICO,2026-06-24 22:33:27,2026-06-24 22:33:27,2128629.79,26,81870.38,1
TX_10417,CLI_236,CLI_333,113799.7,SPEI,2026-06-24 22:58:06,2026-06-24 22:58:06,2242429.49,27,83052.94,1
TX_4243,CLI_236,CLI_148,93393.5,EFECTIVO_VENTANILLA,2026-06-24 23:00:07,2026-06-24 23:00:07,2335822.99,28,83422.25,1
TX_11662,CLI_236,CLI_226,124593.74,CAJERO_AUTOMATICO,2026-06-24 23:04:05,2026-06-24 23:04:05,2460416.73,29,84841.96,1
TX_6647,CLI_236,CLI_259,111811.64,EFECTIVO_VENTANILLA,2026-06-24 23:05:56,2026-06-24 23:05:56,2572228.37,30,85740.95,1
TX_11330,CLI_236,CLI_314,13057.9,EFECTIVO_VENTANILLA,2026-06-24 23:35:52,2026-06-24 23:35:52,2585286.27,31,83396.33,1
TX_9174,CLI_236,CLI_224,19241.71,SPEI,2026-06-24 23:45:50,2026-06-24 23:45:50,2604527.98,32,81391.5,1
TX_7441,CLI_236,CLI_298,145394.26,CAJERO_AUTOMATICO,2026-06-25 01:23:41,2026-06-25 01:23:41,2749922.24,33,83330.98,1
TX_4808,CLI_236,CLI_279,49725.03,CAJERO_AUTOMATICO,2026-06-25 01:44:21,2026-06-25 01:44:21,2799647.27,34,82342.57,1
TX_12082,CLI_236,CLI_281,38878.35,SPEI,2026-06-25 01:47:55,2026-06-25 01:47:55,2838525.62,35,81100.73,1
TX_4480,CLI_236,CLI_360,30896.48,SPEI,2026-06-25 02:06:13,2026-06-25 02:06:13,2869422.1,36,79706.17,1
TX_1240,CLI_236,CLI_11,78343.16,EFECTIVO_VENTANILLA,2026-06-25 03:07:11,2026-06-25 03:07:11,2947765.26,37,79669.33,1
TX_10308,CLI_236,CLI_261,177365.45,CAJERO_AUTOMATICO,2026-06-25 04:27:43,2026-06-25 04:27:43,3125130.71,38,82240.28,1
TX_6897,CLI_236,CLI_89,80229.4,EFECTIVO_VENTANILLA,2026-06-25 04:39:39,2026-06-25 04:39:39,3205360.11,39,82188.72,1
TX_2131,CLI_236,CLI_13,106428.79,EFECTIVO_VENTANILLA,2026-06-25 06:05:26,2026-06-25 06:05:26,3311788.9,40,82794.72,1
TX_5336,CLI_236,CLI_223,74991.02,SPEI,2026-06-25 08:03:51,2026-06-25 08:03:51,3386779.92,41,82604.39,1
TX_198,CLI_236,CLI_99,33133.7,EFECTIVO_VENTANILLA,2026-06-25 08:10:11,2026-06-25 08:10:11,3419913.62,42,81426.51,1
TX_7923,CLI_236,CLI_257,49849.71,SPEI,2026-06-25 08:30:22,2026-06-25 08:30:22,3469763.33,43,80692.17,1
TX_5893,CLI_236,CLI_389,79911.82,EFECTIVO_VENTANILLA,2026-06-25 08:31:17,2026-06-25 08:31:17,3549675.15,44,80674.44,1
TX_4630,CLI_236,CLI_274,43484.27,SPEI,2026-06-25 08:57:19,2026-06-25 08:57:19,3593159.42,45,79847.99,1
TX_14301,CLI_237,CLI_159,144262.42,EFECTIVO_VENTANILLA,2026-06-24 11:15:28,2026-06-24 11:15:28,144262.42,1,144262.42,0
TX_12623,CLI_237,CLI_142,115253.04,EFECTIVO_VENTANILLA,2026-06-24 11:21:55,2026-06-24 11:21:55,259515.46,2,129757.73,0
TX_13716,CLI_237,CLI_249,107365.07,EFECTIVO_VENTANILLA,2026-06-24 12:30:42,2026-06-24 12:30:42,366880.53,3,122293.51,0
TX_9166,CLI_237,CLI_259,40334.11,EFECTIVO_VENTANILLA,2026-06-24 12:32:17,2026-06-24 12:32:17,407214.64,4,101803.66,0
TX_1889,CLI_237,CLI_158,106956.05,SPEI,2026-06-24 13:07:11,2026-06-24 13:07:11,514170.69,5,102834.14,0
TX_6137,CLI_237,CLI_77,31849.49,SPEI,2026-06-24 13:11:54,2026-06-24 13:11:54,546020.18,6,91003.36,0
TX_10853,CLI_237,CLI_198,30630.21,CAJERO_AUTOMATICO,2026-06-24 13:33:20,2026-06-24 13:33:20,576650.39,7,82378.63,1
TX_8137,CLI_237,CLI_149,146229.38,EFECTIVO_VENTANILLA,2026-06-24 14:11:43,2026-06-24 14:11:43,722879.77,8,90359.97,0
TX_6160,CLI_237,CLI_31,125654.75,CAJERO_AUTOMATICO,2026-06-24 15:13:36,2026-06-24 15:13:36,848534.52,9,94281.61,0
TX_2406,CLI_237,CLI_105,54157.11,CAJERO_AUTOMATICO,2026-06-24 15:46:25,2026-06-24 15:46:25,902691.63,10,90269.16,0
TX_12705,CLI_237,CLI_352,124328.45,CAJERO_AUTOMATICO,2026-06-24 16:04:16,2026-06-24 16:04:16,1027020.08,11,93365.46,0
TX_3568,CLI_237,CLI_144,101076.9,SPEI,2026-06-24 16:05:42,2026-06-24 16:05:42,1128096.98,12,94008.08,0
TX_14057,CLI_237,CLI_138,91660.23,EFECTIVO_VENTANILLA,2026-06-24 16:08:03,2026-06-24 16:08:03,1219757.21,13,93827.48,0
TX_1504,CLI_237,CLI_302,174532.94,EFECTIVO_VENTANILLA,2026-06-24 16:27:46,2026-06-24 16:27:46,1394290.15,14,99592.15,0
TX_14755,CLI_237,CLI_109,112268.94,CAJERO_AUTOMATICO,2026-06-24 16:34:46,2026-06-24 16:34:46,1506559.09,15,100437.27,0
TX_5666,CLI_237,CLI_343,36163.25,EFECTIVO_VENTANILLA,2026-06-24 18:22:53,2026-06-24 18:22:53,1542722.34,16,96420.15,0
TX_14181,CLI_237,CLI_306,58903.3,CAJERO_AUTOMATICO,2026-06-24 18:52:01,2026-06-24 18:52:01,1601625.64,17,94213.27,0
TX_10702,CLI_237,CLI_257,97027.15,SPEI,2026-06-24 19:00:58,2026-06-24 19:00:58,1698652.79,18,94369.6,0
TX_2617,CLI_237,CLI_265,65573.24,CAJERO_AUTOMATICO,2026-06-24 19:01:33,2026-06-24 19:01:33,1764226.03,19,92854.0,0
TX_12643,CLI_237,CLI_143,38165.53,CAJERO_AUTOMATICO,2026-06-24 20:22:45,2026-06-24 20:22:45,1802391.56,20,90119.58,0
TX_940,CLI_237,CLI_15,88114.76,EFECTIVO_VENTANILLA,2026-06-24 20:43:58,2026-06-24 20:43:58,1890506.32,21,90024.11,0
TX_5738,CLI_237,CLI_359,14926.08,SPEI,2026-06-24 21:12:11,2026-06-24 21:12:11,1905432.4,22,86610.56,1
TX_8943,CLI_237,CLI_276,14985.96,SPEI,2026-06-24 22:58:41,2026-06-24 22:58:41,1920418.36,23,83496.45,1
TX_13761,CLI_237,CLI_280,129202.85,CAJERO_AUTOMATICO,2026-06-24 23:19:59,2026-06-24 23:19:59,2049621.21,24,85400.88,1
TX_12097,CLI_237,CLI_181,65331.07,SPEI,2026-06-24 23:32:30,2026-06-24 23:32:30,2114952.28,25,84598.09,1
TX_10484,CLI_237,CLI_279,13073.34,CAJERO_AUTOMATICO,2026-06-25 01:14:59,2026-06-25 01:14:59,2128025.62,26,81847.14,1
TX_526,CLI_237,CLI_321,154222.46,EFECTIVO_VENTANILLA,2026-06-25 01:38:48,2026-06-25 01:38:48,2282248.08,27,84527.71,1
TX_418,CLI_237,CLI_339,43213.55,SPEI,2026-06-25 01:58:08,2026-06-25 01:58:08,2325461.63,28,83052.2,1
TX_4200,CLI_237,CLI_365,135304.69,CAJERO_AUTOMATICO,2026-06-25 02:50:09,2026-06-25 02:50:09,2460766.32,29,84854.01,1
TX_13674,CLI_237,CLI_88,59026.76,SPEI,2026-06-25 02:54:35,2026-06-25 02:54:35,2519793.08,30,83993.1,1
TX_10468,CLI_237,CLI_231,5869.75,CAJERO_AUTOMATICO,2026-06-25 03:07:53,2026-06-25 03:07:53,2525662.83,31,81472.99,1
TX_13767,CLI_237,CLI_31,167766.61,EFECTIVO_VENTANILLA,2026-06-25 03:20:09,2026-06-25 03:20:09,2693429.44,32,84169.67,1
TX_6048,CLI_237,CLI_17,3482.15,SPEI,2026-06-25 03:25:28,2026-06-25 03:25:28,2696911.59,33,81724.59,1
TX_3496,CLI_237,CLI_64,45592.24,SPEI,2026-06-25 03:46:10,2026-06-25 03:46:10,2742503.83,34,80661.88,1
TX_10344,CLI_237,CLI_323,138650.91,SPEI,2026-06-25 04:39:34,2026-06-25 04:39:34,2881154.74,35,82318.71,1
TX_13414,CLI_237,CLI_256,120060.81,EFECTIVO_VENTANILLA,2026-06-25 04:51:55,2026-06-25 04:51:55,3001215.55,36,83367.1,1
TX_9180,CLI_237,CLI_77,142075.68,CAJERO_AUTOMATICO,2026-06-25 05:27:27,2026-06-25 05:27:27,3143291.23,37,84953.82,1
TX_11738,CLI_237,CLI_6,14643.24,CAJERO_AUTOMATICO,2026-06-25 05:56:03,2026-06-25 05:56:03,3157934.47,38,83103.54,1
TX_8608,CLI_237,CLI_250,158826.01,CAJERO_AUTOMATICO,2026-06-25 07:42:50,2026-06-25 07:42:50,3316760.48,39,85045.14,1
TX_14555,CLI_237,CLI_215,22182.91,CAJERO_AUTOMATICO,2026-06-25 08:54:54,2026-06-25 08:54:54,3338943.39,40,83473.58,1
TX_8049,CLI_237,CLI_154,142790.85,SPEI,2026-06-25 09:41:38,2026-06-25 09:41:38,3481734.24,41,84920.35,1
TX_1778,CLI_238,CLI_266,148340.4,SPEI,2026-06-24 12:19:11,2026-06-24 12:19:11,148340.4,1,148340.4,0
TX_7623,CLI_238,CLI_76,61540.52,EFECTIVO_VENTANILLA,2026-06-24 13:53:40,2026-06-24 13:53:40,209880.92,2,104940.46,0
TX_4230,CLI_238,CLI_223,81451.98,SPEI,2026-06-24 15:28:26,2026-06-24 15:28:26,291332.9,3,97110.97,0
TX_4350,CLI_238,CLI_197,41433.66,CAJERO_AUTOMATICO,2026-06-24 15:52:08,2026-06-24 15:52:08,332766.56,4,83191.64,1
TX_2420,CLI_238,CLI_36,75075.69,EFECTIVO_VENTANILLA,2026-06-24 16:58:06,2026-06-24 16:58:06,407842.25,5,81568.45,1
TX_2850,CLI_238,CLI_228,48243.94,CAJERO_AUTOMATICO,2026-06-24 17:28:19,2026-06-24 17:28:19,456086.19,6,76014.36,1
TX_9250,CLI_238,CLI_271,165495.91,CAJERO_AUTOMATICO,2026-06-24 18:52:06,2026-06-24 18:52:06,621582.1,7,88797.44,1
TX_13873,CLI_238,CLI_112,155961.15,CAJERO_AUTOMATICO,2026-06-24 19:45:03,2026-06-24 19:45:03,777543.25,8,97192.91,0
TX_12554,CLI_238,CLI_140,28196.18,SPEI,2026-06-24 20:16:06,2026-06-24 20:16:06,805739.43,9,89526.6,1
TX_4014,CLI_238,CLI_255,76499.37,EFECTIVO_VENTANILLA,2026-06-24 20:16:21,2026-06-24 20:16:21,882238.8,10,88223.88,1
TX_318,CLI_238,CLI_143,23541.9,CAJERO_AUTOMATICO,2026-06-24 20:23:10,2026-06-24 20:23:10,905780.7,11,82343.7,1
TX_13690,CLI_238,CLI_59,60649.56,SPEI,2026-06-24 20:36:22,2026-06-24 20:36:22,966430.26,12,80535.86,1
TX_987,CLI_238,CLI_69,131641.18,SPEI,2026-06-24 20:57:55,2026-06-24 20:57:55,1098071.44,13,84467.03,1
TX_4102,CLI_238,CLI_323,154090.23,CAJERO_AUTOMATICO,2026-06-24 21:56:25,2026-06-24 21:56:25,1252161.67,14,89440.12,1
TX_7858,CLI_238,CLI_342,2413.44,EFECTIVO_VENTANILLA,2026-06-24 21:57:43,2026-06-24 21:57:43,1254575.11,15,83638.34,1
TX_9154,CLI_238,CLI_163,172903.92,SPEI,2026-06-24 22:02:35,2026-06-24 22:02:35,1427479.03,16,89217.44,1
TX_12376,CLI_238,CLI_235,117286.13,EFECTIVO_VENTANILLA,2026-06-24 22:11:04,2026-06-24 22:11:04,1544765.16,17,90868.54,0
TX_14444,CLI_238,CLI_329,137576.93,EFECTIVO_VENTANILLA,2026-06-24 23:02:28,2026-06-24 23:02:28,1682342.09,18,93463.45,0
TX_1919,CLI_238,CLI_334,3270.29,EFECTIVO_VENTANILLA,2026-06-25 00:06:10,2026-06-25 00:06:10,1685612.38,19,88716.44,1
TX_1148,CLI_238,CLI_37,104261.97,SPEI,2026-06-25 00:17:01,2026-06-25 00:17:01,1789874.35,20,89493.72,1
TX_8241,CLI_238,CLI_51,173625.87,SPEI,2026-06-25 03:31:33,2026-06-25 03:31:33,1963500.22,21,93500.01,0
TX_5088,CLI_238,CLI_79,131881.67,EFECTIVO_VENTANILLA,2026-06-25 03:37:54,2026-06-25 03:37:54,2095381.89,22,95244.63,0
TX_1738,CLI_238,CLI_278,154271.28,CAJERO_AUTOMATICO,2026-06-25 06:09:22,2026-06-25 06:09:22,2249653.17,23,97811.01,0
TX_1136,CLI_238,CLI_28,154093.2,SPEI,2026-06-25 07:12:28,2026-06-25 07:12:28,2403746.37,24,100156.1,0
TX_10530,CLI_238,CLI_342,84688.95,EFECTIVO_VENTANILLA,2026-06-25 07:23:29,2026-06-25 07:23:29,2488435.32,25,99537.41,0
TX_9015,CLI_238,CLI_193,38599.58,EFECTIVO_VENTANILLA,2026-06-25 07:43:54,2026-06-25 07:43:54,2527034.9,26,97193.65,0
TX_8779,CLI_238,CLI_66,98699.32,SPEI,2026-06-25 08:14:50,2026-06-25 08:14:50,2625734.22,27,97249.42,0
TX_4261,CLI_238,CLI_279,137391.22,CAJERO_AUTOMATICO,2026-06-25 09:04:31,2026-06-25 09:04:31,2763125.44,28,98683.05,0
TX_8457,CLI_239,CLI_399,47575.45,EFECTIVO_VENTANILLA,2026-06-24 10:02:05,2026-06-24 10:02:05,47575.45,1,47575.45,0
TX_8155,CLI_239,CLI_352,80850.73,EFECTIVO_VENTANILLA,2026-06-24 10:41:51,2026-06-24 10:41:51,128426.18,2,64213.09,0
TX_12032,CLI_239,CLI_52,28342.57,EFECTIVO_VENTANILLA,2026-06-24 10:48:25,2026-06-24 10:48:25,156768.75,3,52256.25,1
TX_5922,CLI_239,CLI_365,10966.56,CAJERO_AUTOMATICO,2026-06-24 10:51:27,2026-06-24 10:51:27,167735.31,4,41933.83,1
TX_13113,CLI_239,CLI_93,90431.08,CAJERO_AUTOMATICO,2026-06-24 10:53:00,2026-06-24 10:53:00,258166.39,5,51633.28,1
TX_10711,CLI_239,CLI_21,29320.01,CAJERO_AUTOMATICO,2026-06-24 10:57:04,2026-06-24 10:57:04,287486.4,6,47914.4,1
TX_5727,CLI_239,CLI_293,152190.45,EFECTIVO_VENTANILLA,2026-06-24 11:04:41,2026-06-24 11:04:41,439676.85,7,62810.98,1
TX_3565,CLI_239,CLI_397,50064.01,CAJERO_AUTOMATICO,2026-06-24 11:55:38,2026-06-24 11:55:38,489740.86,8,61217.61,1
TX_4668,CLI_239,CLI_234,131673.32,EFECTIVO_VENTANILLA,2026-06-24 12:07:02,2026-06-24 12:07:02,621414.18,9,69046.02,1
TX_14722,CLI_239,CLI_12,45657.03,SPEI,2026-06-24 12:11:40,2026-06-24 12:11:40,667071.21,10,66707.12,1
TX_4919,CLI_239,CLI_395,97076.57,CAJERO_AUTOMATICO,2026-06-24 13:25:59,2026-06-24 13:25:59,764147.78,11,69467.98,1
TX_11702,CLI_239,CLI_175,52270.51,SPEI,2026-06-24 13:40:41,2026-06-24 13:40:41,816418.29,12,68034.86,1
TX_7916,CLI_239,CLI_6,106415.96,CAJERO_AUTOMATICO,2026-06-24 14:51:53,2026-06-24 14:51:53,922834.25,13,70987.25,1
TX_30,CLI_239,CLI_166,167165.85,EFECTIVO_VENTANILLA,2026-06-24 15:07:30,2026-06-24 15:07:30,1090000.1,14,77857.15,1
TX_2187,CLI_239,CLI_181,130636.92,CAJERO_AUTOMATICO,2026-06-24 16:40:55,2026-06-24 16:40:55,1220637.02,15,81375.8,1
TX_10188,CLI_239,CLI_202,57888.96,SPEI,2026-06-24 17:18:41,2026-06-24 17:18:41,1278525.98,16,79907.87,1
TX_2426,CLI_239,CLI_391,106687.84,CAJERO_AUTOMATICO,2026-06-24 17:52:37,2026-06-24 17:52:37,1385213.82,17,81483.17,1
TX_7552,CLI_239,CLI_289,154678.63,SPEI,2026-06-24 17:55:22,2026-06-24 17:55:22,1539892.45,18,85549.58,1
TX_1214,CLI_239,CLI_247,155090.05,EFECTIVO_VENTANILLA,2026-06-24 18:05:59,2026-06-24 18:05:59,1694982.5,19,89209.61,1
TX_4689,CLI_239,CLI_290,158309.29,SPEI,2026-06-24 19:53:31,2026-06-24 19:53:31,1853291.79,20,92664.59,0
TX_9507,CLI_239,CLI_144,153040.93,EFECTIVO_VENTANILLA,2026-06-24 20:27:12,2026-06-24 20:27:12,2006332.72,21,95539.65,0
TX_11040,CLI_239,CLI_150,23203.38,SPEI,2026-06-24 21:09:11,2026-06-24 21:09:11,2029536.1,22,92251.64,0
TX_11087,CLI_239,CLI_246,97150.07,EFECTIVO_VENTANILLA,2026-06-24 21:36:54,2026-06-24 21:36:54,2126686.17,23,92464.62,0
TX_10334,CLI_239,CLI_235,17197.59,EFECTIVO_VENTANILLA,2026-06-24 22:27:56,2026-06-24 22:27:56,2143883.76,24,89328.49,1
TX_9124,CLI_239,CLI_254,109222.68,EFECTIVO_VENTANILLA,2026-06-24 22:34:47,2026-06-24 22:34:47,2253106.44,25,90124.26,0
TX_10321,CLI_239,CLI_336,162108.35,CAJERO_AUTOMATICO,2026-06-24 22:43:55,2026-06-24 22:43:55,2415214.79,26,92892.88,0
TX_3837,CLI_239,CLI_243,123755.51,CAJERO_AUTOMATICO,2026-06-24 23:18:33,2026-06-24 23:18:33,2538970.3,27,94035.94,0
TX_2103,CLI_239,CLI_125,91573.09,CAJERO_AUTOMATICO,2026-06-24 23:51:39,2026-06-24 23:51:39,2630543.39,28,93947.98,0
TX_3074,CLI_239,CLI_255,43044.37,CAJERO_AUTOMATICO,2026-06-25 00:53:16,2026-06-25 00:53:16,2673587.76,29,92192.68,0
TX_342,CLI_239,CLI_11,87757.65,SPEI,2026-06-25 01:10:32,2026-06-25 01:10:32,2761345.41,30,92044.85,0
TX_12579,CLI_239,CLI_360,136788.75,EFECTIVO_VENTANILLA,2026-06-25 01:45:10,2026-06-25 01:45:10,2898134.16,31,93488.2,0
TX_3679,CLI_239,CLI_178,76962.21,SPEI,2026-06-25 01:47:51,2026-06-25 01:47:51,2975096.37,32,92971.76,0
TX_7325,CLI_239,CLI_175,166758.28,EFECTIVO_VENTANILLA,2026-06-25 01:54:10,2026-06-25 01:54:10,3141854.65,33,95207.72,0
TX_1570,CLI_239,CLI_73,117888.5,EFECTIVO_VENTANILLA,2026-06-25 02:03:24,2026-06-25 02:03:24,3259743.15,34,95874.8,0
TX_13688,CLI_239,CLI_57,162983.61,EFECTIVO_VENTANILLA,2026-06-25 02:34:13,2026-06-25 02:34:13,3422726.76,35,97792.19,0
TX_13765,CLI_239,CLI_70,2727.01,SPEI,2026-06-25 02:35:06,2026-06-25 02:35:06,3425453.77,36,95151.49,0
TX_4370,CLI_239,CLI_179,81065.85,SPEI,2026-06-25 03:22:23,2026-06-25 03:22:23,3506519.62,37,94770.8,0
TX_7346,CLI_239,CLI_339,36162.44,EFECTIVO_VENTANILLA,2026-06-25 05:06:00,2026-06-25 05:06:00,3542682.06,38,93228.48,0
TX_8104,CLI_239,CLI_235,135577.33,EFECTIVO_VENTANILLA,2026-06-25 06:04:59,2026-06-25 06:04:59,3678259.39,39,94314.34,0
TX_13104,CLI_239,CLI_249,171331.42,SPEI,2026-06-25 07:06:17,2026-06-25 07:06:17,3849590.81,40,96239.77,0
TX_295,CLI_239,CLI_283,3058.47,EFECTIVO_VENTANILLA,2026-06-25 07:07:14,2026-06-25 07:07:14,3852649.28,41,93967.06,0
TX_13346,CLI_239,CLI_36,172311.01,EFECTIVO_VENTANILLA,2026-06-25 08:29:28,2026-06-25 08:29:28,4024960.29,42,95832.39,0
TX_10545,CLI_239,CLI_385,84017.82,CAJERO_AUTOMATICO,2026-06-25 08:33:31,2026-06-25 08:33:31,4108978.11,43,95557.63,0
TX_2232,CLI_239,CLI_295,100459.16,CAJERO_AUTOMATICO,2026-06-25 09:11:48,2026-06-25 09:11:48,4209437.27,44,95669.03,0
TX_975,CLI_239,CLI_312,97712.24,EFECTIVO_VENTANILLA,2026-06-25 09:59:11,2026-06-25 09:59:11,4307149.51,45,95714.43,0
TX_14827,CLI_24,CLI_155,150011.58,SPEI,2026-06-24 10:25:04,2026-06-24 10:25:04,150011.58,1,150011.58,0
TX_3190,CLI_24,CLI_55,53773.87,CAJERO_AUTOMATICO,2026-06-24 12:22:15,2026-06-24 12:22:15,203785.45,2,101892.72,0
TX_8318,CLI_24,CLI_322,163409.32,CAJERO_AUTOMATICO,2026-06-24 12:27:39,2026-06-24 12:27:39,367194.77,3,122398.26,0
TX_13127,CLI_24,CLI_51,38316.01,SPEI,2026-06-24 13:20:24,2026-06-24 13:20:24,405510.78,4,101377.7,0
TX_2151,CLI_24,CLI_167,157071.45,CAJERO_AUTOMATICO,2026-06-24 13:29:00,2026-06-24 13:29:00,562582.23,5,112516.45,0
TX_2509,CLI_24,CLI_175,63169.71,CAJERO_AUTOMATICO,2026-06-24 14:14:03,2026-06-24 14:14:03,625751.94,6,104291.99,0
TX_7308,CLI_24,CLI_252,91165.89,CAJERO_AUTOMATICO,2026-06-24 15:53:35,2026-06-24 15:53:35,716917.83,7,102416.83,0
TX_6257,CLI_24,CLI_303,47321.17,EFECTIVO_VENTANILLA,2026-06-24 16:24:10,2026-06-24 16:24:10,764239.0,8,95529.88,0
TX_2154,CLI_24,CLI_309,8750.27,CAJERO_AUTOMATICO,2026-06-24 16:53:06,2026-06-24 16:53:06,772989.27,9,85887.7,1
TX_5978,CLI_24,CLI_156,64266.91,EFECTIVO_VENTANILLA,2026-06-24 16:53:49,2026-06-24 16:53:49,837256.18,10,83725.62,1
